,Unnamed: 0,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,Id,Id1
4094,464023,8624240,2.273341,48.869121,462.399993896484,20.6000003814697,11.766666650772093,0.4559200424194308,0.4559200424194308,195.3583575373325,3,5.0,5879,1018
4095,464322,8624240,2.389121,48.97799600000001,492.600006103516,6.0,7.366666634877509,0.0032189470893458365,0.0032189470893458365,195.91217903779187,4,95.0,5886,1019
4096,464324,8624240,2.389543,48.977708,497.600006103516,8.199999809265138,6.299999872843426,0.1946,0.1946,195.9392486545437,4,5.0,5888,1020
4097,464325,8624240,2.389759,48.977603,498.299987792969,5.1999998092651385,6.033333142598472,0.1668,-0.1668,195.95143113236642,4,5.0,5888,1020
4098,464326,8624240,2.389929,48.977532,493.600006103516,5.599999904632571,6.333333174387616,0.022240005302429245,0.022240005302429245,195.96051149862114,4,5.0,5888,1020
4099,464329,8624240,2.390364,48.977294,451.200012207031,5.09999990463257,4.266666571299236,0.0222400053024292,0.0222400053024292,195.9797302062191,4,5.0,5890,1021
4100,464491,8624240,2.4282470000000003,48.881338,604.4000244140619,16.6000003814697,10.233333349227903,0.2891200424194308,0.2891200424194308,199.5150076671164,3,5.0,5893,1022
4101,464492,8624240,2.428725,48.881466,600.5999755859381,16.8999996185303,14.9666665395101,0.016679957580569216,0.016679957580569216,199.53452144794846,3,5.0,5893,1022
4102,464493,8624240,2.429063,48.881498,600.700012207031,4.6999998092651385,12.733333269755043,0.6783199893951429,-0.6783199893951429,199.54258479139025,3,5.0,5893,1022
4103,464495,8624240,2.429459,48.881586,592.9000244140619,11.0,6.0333333015441895,0.4781599946975709,0.4781599946975709,199.5543607753297,3,5.0,5895,1023
4104,464496,8624240,2.429893,48.881597,595.299987792969,17.3999996185303,10.266666571299243,0.35583997879028456,0.35583997879028456,199.560271445762,3,5.0,5895,1023
4105,464497,8624240,2.430542,48.881757,597.4000244140619,23.899999618530305,17.4333330790202,0.3614000000000005,0.3614000000000005,199.576540854906,3,5.0,5895,1023
4106,464498,8624240,2.431326,48.881974,596.4000244140619,24.7999992370605,22.033332824707035,0.05003997879027881,0.05003997879027881,199.59279721824436,3,5.0,5895,1023
4107,464499,8624240,2.432014,48.882144,596.9000244140619,21.7000007629395,23.4666665395101,0.17235991516112764,-0.17235991516112764,199.60876481971343,3,5.0,5895,1023
4108,464646,8624240,2.428572,48.895051,329.399993896484,3.0999999046325697,8.89999977747599,0.43367998409271385,-0.43367998409271385,199.19759020800822,3,5.0,5898,1024
4109,464647,8624240,2.428435,48.89507,329.100006103516,9.39999961853027,7.799999713897713,0.11675999469757074,0.11675999469757074,199.19045408575585,3,15.0,5898,1024
4110,464648,8624240,2.428202,48.895111,330.20001220703097,4.0,5.499999841054279,0.3002399787902831,-0.3002399787902831,199.18646038886612,3,5.0,5898,1024
