,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id
489857,8572161,2.31212,48.810578,373.100006103516,4.30000019073486,5.566666762034097,0.08895999469757085,-0.08895999469757085,198.03019389149782,3,5.0,1,1,5712
489860,8572161,2.311538,48.81048,371.899993896484,15.6000003814697,7.100000143051138,0.7116800238609302,0.7116800238609302,198.02974595714988,3,5.0,1,1,5714
489861,8572161,2.310794,48.810582,373.0,20.0,12.80000011126199,0.24463997879028465,0.24463997879028465,198.02168732395276,3,5.0,1,1,5714
489862,8572161,2.310139,48.810641,373.899993896484,17.1000003814697,17.5666669209798,0.16123997879028468,-0.16123997879028468,197.99526299481371,3,5.0,1,1,5714
490140,8572161,2.318223,48.811373,402.0,6.300000190734861,10.133333524068188,0.3224800106048571,-0.3224800106048571,198.17164491922108,1,5.0,1,1,5720
490141,8572161,2.318166,48.811187,396.700012207031,5.900000095367429,8.100000222523995,0.0222400053024292,-0.0222400053024292,198.17518668972286,1,5.0,1,1,5720
490142,8572161,2.31814,48.81099,392.399993896484,5.699999809265139,5.966666698455808,0.011120015907287327,-0.011120015907287327,198.1779248177761,1,5.0,1,1,5720
490264,8572161,2.303731,48.833953,490.600006103516,3.20000004768372,3.1333333651224766,0.005560001325607156,-0.005560001325607156,197.1542869535649,3,10.0,1,1,5725
490265,8572161,2.303678,48.833741,497.100006103516,9.10000038146973,5.233333508173626,0.32804001855850223,0.32804001855850223,197.1563614664616,3,5.0,1,1,5725
490266,8572161,2.30365,48.83351,503.299987792969,3.29999995231628,5.200000127156576,0.3224800238609319,-0.3224800238609319,197.15977235930652,3,5.0,1,1,5725
490268,8572161,2.302979,48.832968,520.200012207031,3.0999999046325697,2.99999992052714,0.00926666666666667,0.00926666666666667,197.15944015428417,3,15.0,1,1,5727
490269,8572161,2.302787,48.83298900000001,522.9000244140619,10.1000003814697,5.266666730244946,0.3892000265121445,0.3892000265121445,197.16913466339167,3,5.0,1,1,5727
490270,8572161,2.302317,48.833173,525.5,18.0,10.40000009536742,0.4392399787902847,0.4392399787902847,197.16885617055917,3,5.0,1,1,5727
490271,8572161,2.301804,48.83333,528.0,17.1000003814697,15.0666669209798,0.050039978790284684,-0.050039978790284684,197.14939614371562,3,5.0,1,1,5727
490272,8572161,2.301185,48.833491,530.4000244140619,19.2999992370605,18.133333206176733,0.12231993637084848,0.12231993637084848,197.13052000173374,3,5.0,1,1,5727
490273,8572161,2.300561,48.833592,532.799987792969,17.8999996185303,18.099999745686837,0.07783997879027922,-0.07783997879027922,197.10621625668296,3,5.0,1,1,5727
490448,8572161,2.318126,48.81117,505.600006103516,9.60000038146973,9.53333346048991,0.14456002120971698,0.14456002120971698,198.18430207747747,1,5.0,1,1,5731
490449,8572161,2.317873,48.81101,511.299987792969,8.199999809265138,8.266666730244957,0.07784003181457529,-0.07784003181457529,198.17918030353485,1,5.0,1,1,5731
495123,496901,2.155837,48.889089,290.0,17.1000003814697,9.866666634877523,0.8340000265121444,0.8340000265121444,191.3992123353296,3,5.0,1,1,5774
495124,496901,2.15564,48.888713,289.29998779296903,16.7000007629395,11.966667016347255,0.022239978790279124,-0.022239978790279124,191.39972068347072,3,5.0,1,1,5774
495125,496901,2.155382,48.888356,287.20001220703097,15.8999996185303,16.56666692097983,0.04448006362915145,-0.04448006362915145,191.40411938414104,3,5.0,1,1,5774
495126,496901,2.155214,48.887975,287.20001220703097,18.0,16.866666793823267,0.11676002120971525,0.11676002120971525,191.406168605493,3,5.0,1,1,5774
495127,496901,2.15513,48.887619,288.20001220703097,14.6000003814697,16.166666666666664,0.18903997879028472,-0.18903997879028472,191.41155984528692,3,5.0,1,1,5774
495128,496901,2.155145,48.88722,284.899993896484,18.7999992370605,17.133333206176733,0.2335199363708485,0.2335199363708485,191.4186153792214,3,5.0,1,1,5774
495129,496901,2.155098,48.886832,283.399993896484,16.5,16.633333206176733,0.12787995758056372,-0.12787995758056372,191.42979776999823,3,5.0,1,1,5774
495130,496901,2.155014,48.886588,280.899993896484,6.5,13.93333307902017,0.556,-0.556,191.4391255815235,3,5.0,0,1,5774
495131,496901,2.155071,48.886493,279.70001220703097,3.5,8.833333333333332,0.0834,-0.0834,191.44352204944173,3,10.0,0,0,5774
495132,496901,2.155165,48.886405,281.5,4.5,4.833333333333333,0.0556,0.0556,191.44775628555638,3,5.0,0,1,5774
495496,7305990,2.389614,48.792749,526.799987792969,3.29999995231628,3.7333332697550428,0.0278,-0.0278,200.73983261617184,1,5.0,0,0,5782
495497,7305990,2.3897,48.792785,520.700012207031,4.19999980926514,3.7666665712992335,0.050039992046356604,0.050039992046356604,200.74228634497157,1,5.0,1,1,5782
495501,7305990,2.390282,48.792996,434.899993896484,3.5999999046325697,2.7333333492279057,0.02594666401545202,0.02594666401545202,200.75760374381844,1,15.0,1,1,5784
495502,7305990,2.390344,48.792988,420.600006103516,5.09999990463257,3.6333332856496203,0.0834,0.0834,200.75122754669871,1,5.0,1,1,5784
495503,7305990,2.390389,48.792985,407.600006103516,3.0999999046325697,3.933333237965903,0.11120000000000003,-0.11120000000000003,200.75363640127446,1,5.0,0,0,5784
495577,7305990,2.3838790000000003,48.810903,297.100006103516,4.8000001907348615,6.133333444595334,0.003971429518290938,0.003971429518290938,200.09680912649014,1,70.0,1,1,5786
495578,7305990,2.3834720000000003,48.811108,299.0,19.2000007629395,9.266666968663547,0.8006400318145779,0.8006400318145779,200.10120072195286,1,5.0,1,1,5786
495579,7305990,2.382922,48.811401,306.20001220703097,23.0,15.66666698455812,0.21127995758056367,0.21127995758056367,200.08938414449776,1,5.0,1,1,5786
495580,7305990,2.382317,48.81173,309.899993896484,23.600000381469695,21.933333714803066,0.03336002120971511,0.03336002120971511,200.06784197311728,1,5.0,1,1,5786
495581,7305990,2.381822,48.81205900000001,312.0,19.6000003814697,22.0666669209798,0.22239999999999965,-0.22239999999999965,200.04153232512897,1,5.0,1,1,5786
495582,7305990,2.381479,48.81238,319.100006103516,19.5,20.900000254313127,0.005560021209715415,-0.005560021209715415,200.01791380399013,1,5.0,1,1,5786
495583,7305990,2.381232,48.81275,324.600006103516,18.0,19.0333334604899,0.08339999999999996,-0.08339999999999996,200.0023232566923,1,5.0,0,1,5786
495584,7305990,2.380869,48.813054,321.399993896484,14.3000001907349,17.266666730244964,0.20571998939513952,-0.20571998939513952,199.98128802507333,1,5.0,0,1,5786
495585,7305990,2.38058,48.813278,314.600006103516,11.0,14.433333396911634,0.1834800106048605,-0.1834800106048605,199.9578900302253,1,5.0,0,1,5786
495586,7305990,2.3803650000000003,48.813397,312.70001220703097,6.5,10.6000000635783,0.25020000000000003,-0.25020000000000003,199.93732524513732,1,5.0,0,1,5786
495844,7305990,2.38872,48.79287,253.5,12.3000001907349,10.233333269755043,0.3391600212097188,0.3391600212097188,200.74062057130172,1,5.0,0,1,5791
495926,7305990,2.377587,48.81479,368.200012207031,16.7999992370605,12.533332983652745,0.18903997879027906,0.18903997879027906,199.80315028997867,1,5.0,1,1,5793
495927,7305990,2.377189,48.814609,366.700012207031,6.199999809265139,12.133332888285313,0.5893599681854221,-0.5893599681854221,199.79333223732237,1,5.0,1,1,5793
496075,7305990,2.389032,48.792667,225.5,11.1000003814697,9.333333492279044,0.04003200159072863,0.04003200159072863,200.7312058677062,1,50.0,0,1,5796
496076,7305990,2.388849,48.79276,232.399993896484,12.6000003814697,9.200000286102275,0.08339999999999996,0.08339999999999996,200.73245234627723,1,5.0,0,1,5796
496077,7305990,2.388757,48.792999,247.600006103516,4.40000009536743,9.36666695276894,0.4559200159072862,-0.4559200159072862,200.7366574207749,1,5.0,0,1,5796
496345,7305990,2.390785,48.793982,290.899993896484,7.300000190734861,9.699999809265146,0.11675996818542478,-0.11675996818542478,200.71975138032033,1,5.0,1,1,5803
496346,7305990,2.390893,48.793811,294.100006103516,12.3000001907349,9.666666666666675,0.27800000000000225,0.27800000000000225,200.72596724106984,1,5.0,1,1,5803
496347,7305990,2.391029,48.793467,292.600006103516,12.6000003814697,10.733333587646486,0.0166800106048548,0.0166800106048548,200.71949590294207,1,5.0,1,1,5803
496348,7305990,2.391104,48.793251,292.0,6.699999809265139,10.533333460489914,0.3280400318145736,-0.3280400318145736,200.7430097137983,1,5.0,1,1,5803
496349,7305990,2.391155,48.793093,286.600006103516,3.79999995231628,7.700000047683706,0.16123999204635658,-0.16123999204635658,200.7556835335115,1,5.0,1,1,5803
496350,7305990,2.39119,48.792944,273.29998779296903,5.400000095367429,5.299999952316282,0.04448000397682195,0.04448000397682195,200.76210538925037,1,10.0,1,1,5803
496351,7305990,2.390981,48.79288,274.79998779296903,11.0,6.733333349227903,0.3113599946975711,0.3113599946975711,200.77410954186396,1,5.0,1,1,5803
496352,7305990,2.390821,48.792896,283.70001220703097,5.09999990463257,7.166666666666665,0.3280400053024292,-0.3280400053024292,200.77642111489558,1,5.0,1,1,5803
496353,7305990,2.390694,48.792901,294.899993896484,6.5,7.533333301544189,0.07784000530242911,0.07784000530242911,200.77048309555957,1,5.0,1,1,5803
496402,7305990,2.390491,48.792895,293.0,4.0,3.2666666507720934,0.005560000220934569,0.005560000220934569,200.75522149210576,1,60.0,1,1,5806
496589,7305990,2.376601,48.814182,453.200012207031,3.0999999046325697,2.7666666507720934,0.022239998674392858,0.022239998674392858,199.7878728222411,1,10.0,0,0,5810
496690,7305990,2.391038,48.79280900000001,333.20001220703097,18.7000007629395,14.933333714803064,0.3169200424194362,0.3169200424194362,200.78717452605932,1,5.0,1,1,5812
496691,7305990,2.390444,48.792762,335.600006103516,15.6999998092651,15.800000190734865,0.1668000530242967,-0.1668000530242967,200.77476431595073,1,5.0,0,1,5812
496692,7305990,2.390151,48.792766,336.20001220703097,4.099999904632569,12.833333492279055,0.6449599946975687,-0.6449599946975687,200.76316380803127,1,5.0,1,1,5812
496693,7305990,2.389931,48.792773,335.899993896484,8.0,9.266666571299222,0.07228000176747637,0.07228000176747637,200.75487937083474,1,15.0,0,1,5812
496694,7305990,2.389514,48.79274,331.5,14.1000003814697,8.733333428700755,0.3391600212097153,0.3391600212097153,200.7450660180186,1,5.0,0,1,5812
496727,7305990,2.38902,48.792404,426.100006103516,3.29999995231628,3.1999999682108538,0.01667999734878518,0.01667999734878518,200.74019982383868,1,5.0,0,0,5815
496728,7305990,2.388962,48.79248,426.899993896484,3.20000004768372,3.1666666666666665,0.0055599946975703595,-0.0055599946975703595,200.73780516344138,1,5.0,0,0,5815
496832,7305990,2.380174,48.813472,363.200012207031,3.0999999046325697,2.6999999682108564,0.00555999469757087,0.00555999469757087,199.92272441626773,1,10.0,0,0,5817
496908,7305990,2.37686,48.814355,428.600006103516,6.099999904632571,3.6333332856496203,0.011705263157894741,0.011705263157894741,199.79222694099917,1,95.0,1,1,5820
496910,7305990,2.376806,48.814158,424.799987792969,14.1000003814697,7.60000006357828,0.6394000265121444,0.6394000265121444,199.77714284036563,1,5.0,0,1,5822
