,sampno,speed,acceleration,angle,smooth,Id1,longitude,latitude,difTempsSec,moyenT,altitude,StoopMoove,StopMoove1,DebFin
801,7334427,2.4000000953674303,0.011120002651214293,187.85698851336065,3.166666746139527,201,1.967904,48.819742,5.0,2,610.200012207031,0,0,0
802,7334427,2.2000000476837203,-0.011120002651214293,187.85432654040488,2.266666730244957,201,1.967801,48.819754,5.0,2,610.9000244140631,1,0,0
803,7334427,2.09999990463257,-0.0027800039768219762,187.85085694703773,2.2333333492279066,201,1.967605,48.819713,10.0,2,614.200012207031,0,0,0
804,7334427,2.09999990463257,0.0,187.90173925035882,2.09999990463257,202,1.970129,48.819799,80.0,2,590.5,1,0,0
805,7334427,2.2000000476837203,0.0011120015907287906,187.916752650416,2.13333328564962,202,1.970211,48.819747,25.0,2,582.9000244140631,1,0,0
806,7334427,3.0999999046325697,0.044479997348785716,187.86305122962062,2.6999999682108555,203,1.967968,48.819612,5.0,2,581.5,0,0,0
807,7334427,2.70000004768372,-0.02223999204635605,187.85989327422783,2.6999999682108555,203,1.967913,48.819654,5.0,2,585.9000244140631,0,0,0
808,7334427,2.4000000953674303,-0.01667999734878569,187.85709652167682,2.7333333492279057,203,1.967858,48.819684,5.0,2,585.200012207031,0,0,0
809,7334427,2.2000000476837203,-0.011120002651214293,187.85457663057144,2.433333396911624,203,1.967781,48.81968300000001,5.0,2,583.799987792969,0,0,0
810,7334427,2.79999995231628,0.000794285903658165,187.91402366980262,2.566666603088376,204,1.970554,48.819733,70.0,2,522.299987792969,1,1,0
811,7334427,2.09999990463257,0.0,187.8614649241306,2.13333328564962,205,1.968106,48.81954,10.0,2,649.0999755859381,0,0,0
812,7334427,2.09999990463257,0.0,187.86592089487544,2.09999990463257,205,1.968011,48.819593,5.0,2,638.5999755859381,0,0,0
813,7334427,2.09999990463257,0.0,187.861917921508,2.09999990463257,205,1.967869,48.819717,15.0,2,617.5999755859381,0,0,0
814,7334427,2.09999990463257,0.0,187.85407769199745,2.09999990463257,205,1.967827,48.81975,5.0,2,610.5999755859381,0,0,0
815,7334427,8.10000038146973,0.042891431222643175,189.65800316443142,6.766666809717816,206,1.990588,48.778257,35.0,3,621.5999755859381,1,1,0
816,7334427,7.5,-0.03336002120971706,187.8156311323128,10.333333333333343,207,1.966755,48.819747,5.0,2,441.200012207031,1,1,0
817,7334427,7.400000095367429,-0.005559994697570936,187.82105444832592,7.6666668256123875,207,1.966956,48.819771,5.0,2,435.899993896484,0,1,0
818,7334427,3.70000004768372,-0.2057200026512142,187.82614333382614,6.200000047683716,207,1.967191,48.81978,5.0,2,430.399993896484,0,0,0
819,7334427,2.29999995231628,-0.0033359994697571426,187.80375556417,2.3333332538604727,208,1.966345,48.81965,25.0,2,628.700012207031,1,0,0
820,7334427,2.5999999046325697,0.0041699993371964285,187.8118382197671,2.49999992052714,208,1.966806,48.819644,20.0,2,621.5,0,0,0
821,7334427,2.70000004768372,0.005560007953643953,187.82530298003758,2.533333301544189,208,1.966924,48.819635,5.0,2,618.9000244140631,0,0,0
822,7334427,2.2000000476837203,-0.02779999999999998,187.8290284553001,2.500000000000004,208,1.967005,48.819649,5.0,2,618.0999755859381,0,0,0
823,7334427,3.0999999046325697,0.05003999204635603,187.8309402607076,2.6666666666666696,208,1.967141,48.819651,5.0,2,618.9000244140631,1,1,0
824,7334427,2.5,-0.03335999469757086,187.83488796231015,2.5999999841054304,208,1.967208,48.819679,5.0,2,619.0999755859381,1,1,0
825,7334427,2.79999995231628,0.013900000000000013,187.817211126498,2.3999999364217097,209,1.966909,48.819902,10.0,2,577.0999755859381,0,0,0
826,7334427,3.29999995231628,0.0278,187.82091496533963,2.79999995231628,209,1.966928,48.819836,5.0,2,581.0999755859381,0,0,0
827,7334427,2.09999990463257,-0.06672000265121429,187.8232937973695,2.733333269755044,209,1.966898,48.819767,5.0,2,581.5999755859381,0,0,0
828,7334427,2.2000000476837203,0.005560007953643953,187.82437763595317,2.53333330154419,209,1.966903,48.819707,5.0,2,584.5999755859381,0,0,0
829,7334427,2.4000000953674303,0.011120002651214293,187.8262061364616,2.2333333492279066,209,1.966941,48.819651,5.0,2,584.0,0,0,0
830,7334427,2.70000004768372,0.008339998674392845,187.82897150279788,2.433333396911624,209,1.967103,48.819631,10.0,2,591.5,0,0,0
831,7334427,2.09999990463257,-0.016680003976821966,187.83421093895504,2.400000015894573,209,1.967319,48.819613,10.0,2,596.9000244140631,1,0,0
832,7334427,2.5,0.02224000530242911,187.8409958448899,2.433333317438763,209,1.967431,48.819611,5.0,2,593.9000244140631,0,0,0
833,7334427,7.800000190734861,-0.21683997879028133,187.85321787712815,13.833333333333318,210,1.96799,48.819553000000006,5.0,2,507.299987792969,0,1,0
834,7334427,3.0,-0.06672000265121455,187.86203399298,7.499999999999987,210,1.967915,48.81955,20.0,2,508.700012207031,0,0,0
835,7334427,2.5999999046325697,-0.007413335100809711,187.86017714139905,4.4666666984558105,210,1.967691,48.819619,15.0,2,503.399993896484,0,0,0
836,8435227,4.5,0.0,0.0,4.5,211,2.336779,48.876285,-20028945.0,2,350.799987792969,1,1,0
837,8435227,2.29999995231628,-0.03892000265121485,196.99963617538552,2.5666666825612365,212,2.336281,48.875844,5.0,2,-133.600006103516,1,0,1
838,8435227,7.300000190734861,1.9976048697968435e-05,204.11487981686489,4.633333365122477,213,2.52528,48.845694,66800.0,4,341.600006103516,1,1,0
839,8435227,17.5,0.5671199893951417,203.24150648962367,9.100000063578284,213,2.5254950000000003,48.845446,5.0,4,351.700012207031,1,1,0
840,8435227,30.600000381469695,0.7283600212097152,203.24290961506404,18.46666685740152,213,2.52593,48.844992,5.0,4,356.600006103516,1,1,0
841,8435227,2.29999995231628,-0.016680001767476558,197.0925369261546,3.06666668256124,214,2.338483,48.875011,15.0,2,315.0,1,0,0
842,8435227,2.5,0.011120002651214845,197.0889887338403,2.6666666666666665,214,2.338498,48.87506,5.0,2,311.5,1,1,0
843,8435227,2.5,0.0,197.09083130841145,2.43333331743876,214,2.338525,48.875239,15.0,2,300.899993896484,1,1,0
844,8435227,2.79999995231628,0.01667999734878518,197.084583009044,2.599999984105427,214,2.338548,48.875304,5.0,2,300.399993896484,1,1,0
845,8435227,3.29999995231628,0.0139,197.08536481758117,2.8666666348775203,214,2.338642,48.875457,10.0,2,300.0,1,1,0
846,8435227,2.5,-0.04447999734878518,197.08271797445764,2.8666666348775203,214,2.338651,48.875543,5.0,2,298.5,1,1,0
847,8435227,55.5999984741211,0.0003125513355029784,196.63322987890274,20.46666614214579,215,2.497891,48.85753,47230.0,4,291.100006103516,1,1,0
848,8435227,54.9000015258789,-0.03891983032226669,202.15710048079384,37.66666666666666,215,2.499541,48.857476,5.0,4,254.300003051758,1,1,0
849,8435227,54.7999992370605,-0.005560127258302928,202.20140032487282,55.09999974568683,215,2.501194,48.857313,5.0,4,251.699996948242,1,1,0
850,8435227,54.7999992370605,0.0,202.24877737854942,54.83333333333329,215,2.502781,48.857047,5.0,4,235.0,1,1,0
851,8435227,55.0,0.01112004241943616,202.30332949826482,54.866666158040324,215,2.504424,48.856824,5.0,4,236.399993896484,1,1,0
852,8435227,54.9000015258789,-0.005559915161133233,202.35676267439567,54.90000025431314,215,2.506081,48.856607,5.0,4,247.300003051758,1,1,0
853,8435227,54.5999984741211,-0.016680169677733402,202.40999568469115,54.83333333333333,215,2.507723,48.856386,5.0,4,249.699996948242,1,1,0
854,8435227,54.5,-0.005559915161133233,202.4631196867317,54.66666666666666,215,2.509447,48.856166,5.0,4,292.0,1,1,0
855,8435227,48.0,-0.3614000000000001,202.5094061196096,52.36666615804036,215,2.510883,48.855747,5.0,4,295.0,1,1,0
856,8435227,41.2999992370605,-0.37252004241943626,202.5564892610153,47.93333307902016,215,2.511987,48.85522,5.0,4,304.0,1,1,0
857,8435227,32.7999992370605,-0.4726000000000002,202.60042686485417,40.69999949137366,215,2.512742,48.854666,5.0,4,306.0,1,1,0
858,8435227,25.600000381469695,-0.4003199363708486,202.64000768842533,33.23333295186356,215,2.51322,48.854192,5.0,4,310.29998779296903,1,1,0
859,8435227,18.3999996185303,-0.4003200424194304,202.6700936061483,25.599999745686823,215,2.513545,48.853808,5.0,4,315.0,1,1,0
860,8435227,8.5,-0.5504399787902846,202.6960464624459,17.499999999999996,215,2.513737,48.853567,5.0,4,320.899993896484,1,1,1
861,8435227,14.6000003814697,0.04239500265121441,202.70935917609046,13.833333333333332,215,2.513966,48.85336,40.0,4,331.100006103516,1,1,1
862,8435227,26.5,0.6616399787902848,202.71003387695416,16.5333334604899,215,2.514278,48.852919,5.0,4,325.20001220703097,1,1,1
863,8435227,35.2000007629395,0.4837200424194365,202.72375090014032,25.43333371480307,215,2.514777,48.852344,5.0,4,318.600006103516,1,1,0
864,8435227,42.2000007629395,0.3891999999999999,202.7483015748494,34.63333384195967,215,2.5154080000000003,48.851679,5.0,4,314.899993896484,1,1,0
865,8435227,46.0999984741211,0.21683987274169675,202.77964031152302,41.1666666666667,215,2.516221,48.85094,5.0,4,318.0,1,1,0
866,8435227,45.5999984741211,-0.02779999999999987,202.82375397438,44.6333325703939,215,2.517189,48.850242,5.0,4,315.70001220703097,1,1,0
